OBJECTID,Label,pt_sequence,pt_type,pt_type_fr,source,source_fr,NAFO_SubArea,NAFO_Division,NAFO_SubDivision,NAFO_SubSubDivision,lat_dd,long_dd,lat_ddm,long_ddm,line_id
6324,4Vs,5.63,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4V,4Vs,,39.068834,-50.07396,39° 4.130' N,50° 4.438' W,4Vs
6325,4Vs,5.64,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4V,4Vs,,39.055067,-50.059162,39° 3.304' N,50° 3.550' W,4Vs
6326,4Vs,5.65,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4V,4Vs,,39.0413,-50.044367,39° 2.478' N,50° 2.662' W,4Vs
6327,4Vs,5.66,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4V,4Vs,,39.027534,-50.029575,39° 1.652' N,50° 1.774' W,4Vs
6328,4Vs,5.67,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4V,4Vs,,39.013767,-50.014786,39° 0.826' N,50° 0.887' W,4Vs
6329,4Vs,6,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,39,-50,39° 0.000' N,50° 0.000' W,4Vs
6330,4Vs,6.5,Topology,Topologie,NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,39,-55,39° 0.000' N,55° 0.000' W,4Vs
6331,4Vs,7,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,39,-59,39° 0.000' N,59° 0.000' W,4Vs
6332,4Vs,8,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,44.166667,-59,44° 10.000' N,59° 0.000' W,4Vs
6333,4Vs,9,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,44.166667,-60,44° 10.000' N,60° 0.000' W,4Vs
6334,4Vs,10,"Enclose, water","Intégrer, eau",NAFO Convention (2020),Convention de l’OPANO (2020),4,4V,4Vs,,45.666667,-60,45° 40.000' N,60° 0.000' W,4Vs
6335,4W,1,Coast,Côte,"Fourchu: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Fourchu : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4W,,,45.717444,-60.229556,45° 43.047' N,60° 13.773' W,4W-1
6336,4W,1.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.712367,-60.206591,45° 42.742' N,60° 12.395' W,4W-1
6337,4W,1.2,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.707289,-60.183628,45° 42.437' N,60° 11.018' W,4W-1
6338,4W,1.3,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.702211,-60.160667,45° 42.133' N,60° 9.640' W,4W-1
6339,4W,1.4,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.697134,-60.137708,45° 41.828' N,60° 8.262' W,4W-1
6340,4W,1.5,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.692056,-60.114752,45° 41.523' N,60° 6.885' W,4W-1
6341,4W,1.6,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.686978,-60.091797,45° 41.219' N,60° 5.508' W,4W-1
6342,4W,1.7,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.6819,-60.068845,45° 40.914' N,60° 4.131' W,4W-1
6343,4W,1.8,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.676823,-60.045894,45° 40.609' N,60° 2.754' W,4W-1
6344,4W,1.9,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,45.671745,-60.022946,45° 40.305' N,60° 1.377' W,4W-1
6345,4W,2,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,45.666667,-60,45° 40.000' N,60° 0.000' W,4W-1
6346,4W,3,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,44.166667,-60,44° 10.000' N,60° 0.000' W,4W-1
6347,4W,4,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,44.166667,-59,44° 10.000' N,59° 0.000' W,4W-1
6348,4W,5,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,39,-59,39° 0.000' N,59° 0.000' W,4W-1
6349,4W,5.5,Topology,Topologie,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,39,-60,39° 0.000' N,60° 0.000' W,4W-1
6350,4W,6,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,39,-63.33333,39° 0.000' N,63° 20.000' W,4W-1
6351,4W,7,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4W,,,44.333333,-63.33333,44° 20.000' N,63° 20.000' W,4W-1
6352,4W,7.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.346722,-63.347879,44° 20.803' N,63° 20.873' W,4W-1
6353,4W,7.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.360111,-63.362431,44° 21.607' N,63° 21.746' W,4W-1
6354,4W,7.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.3735,-63.376986,44° 22.410' N,63° 22.619' W,4W-1
6355,4W,7.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.386889,-63.391545,44° 23.213' N,63° 23.493' W,4W-1
6356,4W,7.05,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.400278,-63.406107,44° 24.017' N,63° 24.366' W,4W-1
6357,4W,7.06,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.413667,-63.420672,44° 24.820' N,63° 25.240' W,4W-1
6358,4W,7.07,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.427056,-63.435241,44° 25.623' N,63° 26.114' W,4W-1
6359,4W,7.08,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.440445,-63.449813,44° 26.427' N,63° 26.989' W,4W-1
6360,4W,7.09,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.453834,-63.464388,44° 27.230' N,63° 27.863' W,4W-1
6361,4W,7.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.467223,-63.478966,44° 28.033' N,63° 28.738' W,4W-1
6362,4W,7.11,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.480611,-63.493548,44° 28.837' N,63° 29.613' W,4W-1
6363,4W,7.12,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4W,,,44.494,-63.508134,44° 29.640' N,63° 30.488' W,4W-1
6364,4W,8,Coast,Côte,"Halifax: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Halifax : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4W,,,44.507389,-63.522722,44° 30.443' N,63° 31.363' W,4W-1
6365,4W,9,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,44.675,-63.775,44° 40.500' N,63° 46.500' W,
6366,4W,10,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.065,-63.775,45° 3.900' N,63° 46.500' W,
6367,4W,11,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.32,-62.705,45° 19.200' N,62° 42.300' W,
6368,4W,12,Coast,Côte,Canso Causeway,Levée de Canso,4,4W,,,45.641,-61.426,45° 38.460' N,61° 25.560' W,4W-2
6369,4W,13,Corner,Coin,Canso Causeway,Levée de Canso,4,4W,,,45.642,-61.423,45° 38.520' N,61° 25.380' W,4W-2
6370,4W,14,Corner,Coin,Canso Causeway,Levée de Canso,4,4W,,,45.6465,-61.416,45° 38.790' N,61° 24.960' W,4W-2
6371,4W,15,Coast,Côte,Canso Causeway,Levée de Canso,4,4W,,,45.6475,-61.4125,45° 38.850' N,61° 24.750' W,4W-2
6372,4W,16,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.68,-61.36,45° 40.800' N,61° 21.600' W,
6373,4W,17,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.66,-60.88,45° 39.600' N,60° 52.800' W,
6374,4W,18,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.64,-60.845,45° 38.400' N,60° 50.700' W,
6375,4W,19,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.735,-60.295,45° 44.100' N,60° 17.700' W,
6376,4W,20,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.715,-60.27,45° 42.900' N,60° 16.200' W,
6377,4W,21,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.715,-60.245,45° 42.900' N,60° 14.700' W,
6378,4W,22,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.7179,-60.238,45° 43.074' N,60° 14.280' W,
6379,4W,23,Inland,Intérieur des terres,Inland point,Point dérivé à l’intérieur des terres,4,4W,,,45.7183,-60.235,45° 43.098' N,60° 14.100' W,
6380,4W,24,"Enclose, land","Intégrer, terre","Fourchu: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Fourchu : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4W,,,45.717444,-60.229556,45° 43.047' N,60° 13.773' W,
6381,4X,1,Coast,Côte,"Halifax: Named in NAFO Convention (2020), coordinates from CCG NOTMAR",Halifax : Nommé dans la convention de l’OPANO (2020) ; coordonnées sont de GCC NOTMAR,4,4X,,,44.507389,-63.522722,44° 30.443' N,63° 31.363' W,4X
6382,4X,1.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.494,-63.508134,44° 29.640' N,63° 30.488' W,4X
6383,4X,1.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.480611,-63.493548,44° 28.837' N,63° 29.613' W,4X
6384,4X,1.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.467223,-63.478966,44° 28.033' N,63° 28.738' W,4X
6385,4X,1.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.453834,-63.464388,44° 27.230' N,63° 27.863' W,4X
6386,4X,1.05,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.440445,-63.449813,44° 26.427' N,63° 26.989' W,4X
6387,4X,1.06,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.427056,-63.435241,44° 25.623' N,63° 26.114' W,4X
6388,4X,1.07,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.413667,-63.420672,44° 24.820' N,63° 25.240' W,4X
6389,4X,1.08,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.400278,-63.406107,44° 24.017' N,63° 24.366' W,4X
6390,4X,1.09,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.386889,-63.391545,44° 23.213' N,63° 23.493' W,4X
6391,4X,1.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.3735,-63.376986,44° 22.410' N,63° 22.619' W,4X
6392,4X,1.11,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.360111,-63.362431,44° 21.607' N,63° 21.746' W,4X
6393,4X,1.12,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,44.346722,-63.347879,44° 20.803' N,63° 20.873' W,4X
6394,4X,2,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,44.333333,-63.33333,44° 20.000' N,63° 20.000' W,4X
6395,4X,3,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,39,-63.33333,39° 0.000' N,63° 20.000' W,4X
6396,4X,3.5,Topology,Topologie,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,39,-65,39° 0.000' N,65° 0.000' W,4X
6397,4X,4,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,39,-65.666667,39° 0.000' N,65° 40.000' W,4X
6398,4X,4.5,Topology,Topologie,Intersection with geodetic line,Intersection avec une géodésique,4,4X,,,40.41188278,-65.66666667,40° 24.713' N,65° 40.000' W,4X
6399,4X,5,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,42,-65.666667,42° 0.000' N,65° 40.000' W,4X
6400,4X,5.01,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.013889,-65.680524,42° 0.833' N,65° 40.831' W,4X
6401,4X,5.02,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.027778,-65.694381,42° 1.667' N,65° 41.663' W,4X
6402,4X,5.03,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.041668,-65.708241,42° 2.500' N,65° 42.494' W,4X
6403,4X,5.04,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.055557,-65.722104,42° 3.333' N,65° 43.326' W,4X
6404,4X,5.05,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.069446,-65.73597,42° 4.167' N,65° 44.158' W,4X
6405,4X,5.06,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.083335,-65.749839,42° 5.000' N,65° 44.990' W,4X
6406,4X,5.07,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.097224,-65.763711,42° 5.833' N,65° 45.823' W,4X
6407,4X,5.08,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.111113,-65.777586,42° 6.667' N,65° 46.655' W,4X
6408,4X,5.09,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.125002,-65.791464,42° 7.500' N,65° 47.488' W,4X
6409,4X,5.1,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.138891,-65.805345,42° 8.333' N,65° 48.321' W,4X
6410,4X,5.11,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.15278,-65.819229,42° 9.167' N,65° 49.154' W,4X
6411,4X,5.12,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.166669,-65.833116,42° 10.000' N,65° 49.987' W,4X
6412,4X,5.13,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.180558,-65.847006,42° 10.833' N,65° 50.820' W,4X
6413,4X,5.14,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.194447,-65.8609,42° 11.667' N,65° 51.654' W,4X
6414,4X,5.15,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.208335,-65.874796,42° 12.500' N,65° 52.488' W,4X
6415,4X,5.16,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.222224,-65.888695,42° 13.333' N,65° 53.322' W,4X
6416,4X,5.17,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.236113,-65.902598,42° 14.167' N,65° 54.156' W,4X
6417,4X,5.18,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.250002,-65.916503,42° 15.000' N,65° 54.990' W,4X
6418,4X,5.19,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.26389,-65.930412,42° 15.833' N,65° 55.825' W,4X
6419,4X,5.2,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.277779,-65.944323,42° 16.667' N,65° 56.659' W,4X
6420,4X,5.21,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.291667,-65.958238,42° 17.500' N,65° 57.494' W,4X
6421,4X,5.22,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.305556,-65.972156,42° 18.333' N,65° 58.329' W,4X
6422,4X,5.23,Rhumb,Loxodromie,Vertex along rhumb line,Sommet le long d'une loxodromie,4,4X,,,42.319445,-65.986076,42° 19.167' N,65° 59.165' W,4X
6423,4X,6,Corner,Coin,NAFO Convention (2020),Convention de l’OPANO (2020),4,4X,,,42.333333,-66,42° 20.000' N,66° 0.000' W,4X
6424,4X,7,Corner,Coin,NAFO Convention (2020): Coordinates from intersection with International Boundary Commission (2018) line,Convention de l’OPANO (2020) : coordonnées sont de l'intersection avec la ligne de la Commission de la frontière internationale (2018),4,4X,,,42.333333,-67.303098,42° 20.000' N,67° 18.186' W,4X
6425,4X,7.01,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.33893041,-67.30803924,42° 20.336' N,67° 18.482' W,4X
6426,4X,7.02,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.35393563,-67.32129285,42° 21.236' N,67° 19.278' W,4X
6427,4X,7.03,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.36893927,-67.33455276,42° 22.136' N,67° 20.073' W,4X
6428,4X,7.04,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.38394134,-67.34781899,42° 23.036' N,67° 20.869' W,4X
6429,4X,7.05,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.39894183,-67.36109153,42° 23.937' N,67° 21.665' W,4X
6430,4X,7.06,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.41394075,-67.37437039,42° 24.836' N,67° 22.462' W,4X
6431,4X,7.07,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.42893809,-67.38765559,42° 25.736' N,67° 23.259' W,4X
6432,4X,7.08,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.44393385,-67.40094712,42° 26.636' N,67° 24.057' W,4X
6433,4X,7.09,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.45892802,-67.41424499,42° 27.536' N,67° 24.855' W,4X
6434,4X,7.1,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.47392062,-67.42754921,42° 28.435' N,67° 25.653' W,4X
6435,4X,7.11,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.48891163,-67.44085978,42° 29.335' N,67° 26.452' W,4X
6436,4X,7.12,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.50390105,-67.45417671,42° 30.234' N,67° 27.251' W,4X
6437,4X,8,Corner,Coin,NAFO Convention (2020): Coordinates from International Boundary Commission (2018),Convention de l’OPANO (2020) : coordonnées sont de la Commission de la frontière internationale (2018),4,4X,,,42.518889,-67.4675,42° 31.133' N,67° 28.050' W,4X
6438,4X,8.01,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.53424972,-67.47889365,42° 32.055' N,67° 28.734' W,4X
6439,4X,8.02,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.54960937,-67.49029288,42° 32.977' N,67° 29.418' W,4X
6440,4X,8.03,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.56496785,-67.50169771,42° 33.898' N,67° 30.102' W,4X
6441,4X,8.04,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.58032515,-67.51310813,42° 34.820' N,67° 30.786' W,4X
6442,4X,8.05,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.59568128,-67.52452415,42° 35.741' N,67° 31.471' W,4X
6443,4X,8.06,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.61103622,-67.53594578,42° 36.662' N,67° 32.157' W,4X
6444,4X,8.07,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.62638998,-67.54737302,42° 37.583' N,67° 32.842' W,4X
6445,4X,8.08,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.64174257,-67.55880588,42° 38.505' N,67° 33.528' W,4X
6446,4X,8.09,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.65709397,-67.57024436,42° 39.426' N,67° 34.215' W,4X
6447,4X,8.1,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.67244418,-67.58168847,42° 40.347' N,67° 34.901' W,4X
6448,4X,8.11,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.68779321,-67.59313821,42° 41.268' N,67° 35.588' W,4X
6449,4X,8.12,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.70314106,-67.6045936,42° 42.188' N,67° 36.276' W,4X
6450,4X,8.13,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.71848771,-67.61605462,42° 43.109' N,67° 36.963' W,4X
6451,4X,8.14,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.73383318,-67.6275213,42° 44.030' N,67° 37.651' W,4X
6452,4X,8.15,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.74917746,-67.63899363,42° 44.951' N,67° 38.340' W,4X
6453,4X,8.16,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.76452054,-67.65047163,42° 45.871' N,67° 39.028' W,4X
6454,4X,8.17,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.77986244,-67.66195528,42° 46.792' N,67° 39.717' W,4X
6455,4X,8.18,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.79520314,-67.67344461,42° 47.712' N,67° 40.407' W,4X
6456,4X,8.19,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.81054265,-67.68493962,42° 48.633' N,67° 41.096' W,4X
6457,4X,8.2,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.82588096,-67.69644031,42° 49.553' N,67° 41.786' W,4X
6458,4X,8.21,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.84121807,-67.70794669,42° 50.473' N,67° 42.477' W,4X
6459,4X,8.22,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.85655399,-67.71945876,42° 51.393' N,67° 43.168' W,4X
6460,4X,8.23,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.87188871,-67.73097653,42° 52.313' N,67° 43.859' W,4X
6461,4X,9,Corner,Coin,NAFO Convention (2020): Coordinates from International Boundary Commission (2018),Convention de l’OPANO (2020) : coordonnées sont de la Commission de la frontière internationale (2018),4,4X,,,42.887222,-67.7425,42° 53.233' N,67° 44.550' W,4X
6462,4X,9.01,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.90456229,-67.73644767,42° 54.274' N,67° 44.187' W,4X
6463,4X,9.02,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.92190198,-67.73039195,42° 55.314' N,67° 43.824' W,4X
6464,4X,9.03,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.9392413,-67.72433284,42° 56.354' N,67° 43.460' W,4X
6465,4X,9.04,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.95658025,-67.71827032,42° 57.395' N,67° 43.096' W,4X
6466,4X,9.05,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.97391882,-67.71220439,42° 58.435' N,67° 42.732' W,4X
6467,4X,9.06,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,42.99125702,-67.70613506,42° 59.475' N,67° 42.368' W,4X
6468,4X,9.07,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.00859484,-67.70006232,43° 0.516' N,67° 42.004' W,4X
6469,4X,9.08,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.02593229,-67.69398615,43° 1.556' N,67° 41.639' W,4X
6470,4X,9.09,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.04326936,-67.68790657,43° 2.596' N,67° 41.274' W,4X
6471,4X,9.1,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.06060606,-67.68182356,43° 3.636' N,67° 40.909' W,4X
6472,4X,9.11,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.07794238,-67.67573713,43° 4.677' N,67° 40.544' W,4X
6473,4X,9.12,Geodetic,Géodésique,Vertex along geodetic line,Sommet le long d'une géodésique,4,4X,,,43.09527832,-67.66964726,43° 5.717' N,67° 40.179' W,4X
